event_region_id,region,region_label,year,start_date,end_date,duration_days,deaths,total_affected,precip_mm,severity_score,severity_tier,split,event_inventory_source,era5_summary_status,era5_window_mean_hourly_precip_mm,era5_window_max_t2m_c,era5_precip_7d_mean,era5_precip_7d_max,era5_precip_7d_total,era5_precip_onset_hour,era5_precip_intensity,era5_t2m_mean_c,era5_wind_speed_mean,era5_runoff_total,era5_soil_moist_mean,era5_evap_total
southern_africa_limpopo_zambezi__DFO_3892,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2012,2012-01-17,2012-02-14,29,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,0.6347137525445571,4.616232083076434,152.3313006106937,3.0,3.0755647117854408,25.650007997336296,2.8044520278455964,0.3046626012213874,0.22273434660397373,0.9691582157312839
southern_africa_limpopo_zambezi__DFO_4026,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2013,2013-01-15,2013-02-01,18,,,229.2877197265625,2.292877197265625,moderate,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.2985517084598541,30.11703491210937,0.5380737059110332,7.4810844358732975,129.13768941864797,48.0,2.428589809762804,25.255231566697223,4.236555158199803,0.25827537883729595,0.14918721109508098,0.6750190536801569
southern_africa_limpopo_zambezi__DFO_4023,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2013,2013-01-17,2013-03-04,47,,,357.35235595703125,3.5735235595703125,moderate,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.2440931349992752,30.213165283203125,0.6313447294751405,10.235142133754302,151.52273507403373,23.0,2.8062710193639777,26.337609334569596,2.495413613192331,0.3030454701480675,0.15635943223455212,0.9059303998960336
southern_africa_limpopo_zambezi__DFO_4037,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2013,2013-03-01,2013-03-17,17,,,109.39334106445312,1.093933410644531,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.1470340639352798,30.3873291015625,0.6626232077004856,6.823519490786427,159.02956984811652,34.0,2.948613967470284,18.381770520311512,5.166300199613097,0.31805913969623306,0.17354830575808686,0.8317207295527889
southern_africa_limpopo_zambezi__DFO_4137,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2014,2014-04-18,2014-05-01,14,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,0.6231046237545865,6.645490549835112,149.54510970110076,58.0,2.521322347534416,22.886133087319607,1.4964533092568093,0.29909021940220154,0.14453333545019567,0.8227916599071379
southern_africa_limpopo_zambezi__DFO_4140,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2014,2014-05-10,2014-05-16,7,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,0.6743687578769514,5.236926510253828,161.84850189046833,67.0,2.8151485490600985,28.276117395565223,5.964419765312979,0.3236970037809367,0.21578361588857375,0.9817307887180535
southern_africa_limpopo_zambezi__DFO_4219,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2015,2015-01-01,2015-02-09,40,,,255.00082397460932,2.5500082397460937,moderate,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.2260645627975464,31.158905029296875,0.6780993280011708,6.370963449939679,162.743838720281,66.0,2.5415886428999315,26.032783411523685,2.192288458636651,0.325487677440562,0.1385526467895779,0.9427596198472624
southern_africa_limpopo_zambezi__DFO_4324,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2016,2016-01-14,2016-01-29,16,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,0.5768192484574511,4.234425787927658,138.43661962978828,39.0,2.8113103410102163,23.845101135237037,2.515218310454748,0.2768732392595766,0.19020623270782983,1.0012289891186894
southern_africa_limpopo_zambezi__DFO_4357,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2016,2016-04-22,2016-05-30,39,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,0.776595693630333,7.512317788992857,186.38296647127993,49.0,3.5597223793118182,29.163399558078368,5.742811493598072,0.3727659329425599,0.1719685036192334,0.7711619542334509
southern_africa_limpopo_zambezi__DFO_4381,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2016,2016-07-25,2016-08-03,10,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,0.7325769315264987,6.7061069555106565,175.8184635663597,0.0,3.4700972328901414,25.32956742369799,2.190869876352618,0.3516369271327194,0.06197762990983878,0.868254380697061
southern_africa_limpopo_zambezi__DFO_4439,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2017,2017-01-01,2017-02-07,38,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,0.6559205336600684,4.82191394657177,157.4209280784164,55.0,2.55768994015066,29.914199138255448,6.035434583993027,0.3148418561568328,0.14637991281297916,1.003227236227434
southern_africa_limpopo_zambezi__DFO_4455,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2017,2017-03-09,2017-03-22,14,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,0.7284575634638176,5.744994813141525,174.82981523131622,76.0,3.139238269627801,24.90048889104919,3.499016142151944,0.34965963046263243,0.2629686484418082,0.9396362518052166
southern_africa_limpopo_zambezi__DFO_4586,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2018,2018-03-01,2018-03-14,14,,,170.1949462890625,1.701949462890625,low,val,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.2532662749290466,29.09432983398437,0.8531629657283799,7.2247110301670725,204.75911177481117,35.0,3.7051682295335384,24.007545158212167,5.784354677092045,0.40951822354962236,0.1728825256648051,0.9994451798665369
southern_africa_limpopo_zambezi__DFO_4603,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2018,2018-04-23,2018-04-25,3,,,12.377713203430176,0.1237771320343017,low,val,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.0303375329822301,28.15487670898437,0.7646124649976952,6.873271865293186,183.50699159944685,90.0,3.4189429685308967,27.365105355017874,4.079832484011932,0.3670139831988937,0.15502715761862287,0.9717221582891546
southern_africa_limpopo_zambezi__DFO_4602,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2018,2018-04-28,2018-05-01,4,,,9.778630256652832,0.0977863025665283,low,val,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.022635718807578,28.021697998046875,0.7948318226660557,5.878107586532452,190.75963743985335,61.0,3.8281783018504405,28.49544611700271,2.489290966502557,0.3815192748797067,0.23114488258732843,0.930804787224931
southern_africa_limpopo_zambezi__EMDAT_2020-0031-ZMB,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2020,2020-01-01,2020-01-31,31,,1500.0,252.59005737304688,4.025900573730469,moderate,test,EM-DAT Public Table,ok,0.2769627869129181,30.126251220703125,0.8151889520775378,6.858896964022233,195.64534849860908,77.0,4.400468943495594,19.10606452348743,5.964464406416858,0.3912906969972182,0.20902283423672946,0.9107107931942395
southern_africa_limpopo_zambezi__EMDAT_2020-0046-MWI,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2020,2020-02-04,2020-02-06,3,1.0,2250.0,125.2695083618164,4.502695083618164,moderate,test,EM-DAT Public Table,ok,0.3070331215858459,28.958740234375,0.8950109192823917,8.560613829748496,214.80262062777402,1.0,4.0490017150671225,20.626798447918212,3.9160701783332486,0.42960524125554805,0.20748963361422296,0.7170287006411623
southern_africa_limpopo_zambezi__EMDAT_2020-0050-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2020,2020-02-07,2020-02-10,4,3.0,200.0,131.72738647460938,4.517273864746094,moderate,test,EM-DAT Public Table,ok,0.3049245178699493,29.03900146484375,0.6610290245933578,7.03507028834493,158.64696590240587,26.0,2.742219752784817,26.59561824184478,1.7253742800214287,0.31729393180481175,0.19357025761154234,0.6896503108208857
southern_africa_limpopo_zambezi__EMDAT_2020-0062-MOZ,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2020,2020-02-11,2020-02-17,7,2.0,8700.0,153.543701171875,12.235437011718751,moderate,test,EM-DAT Public Table,ok,0.3046501874923706,30.290802001953125,0.9150008765940965,5.658901173563592,219.60021038258316,36.0,3.675342524128777,24.415552665535227,2.678134930707919,0.4392004207651663,0.18721840630734904,0.8159571992851216
southern_africa_limpopo_zambezi__EMDAT_2020-0110-ZMB,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2020,2020-03-20,2020-03-26,7,,700000.0,87.75965118408203,700.8775965118408,extreme,test,EM-DAT Public Table,ok,0.1741262972354889,29.833740234375,1.5118485636306573,14.430737604308334,362.84365527135776,105.0,5.618858533999462,22.458244793855055,1.8190261835232286,0.7256873105427155,0.23940443048067822,0.6853016838950291
southern_africa_limpopo_zambezi__EMDAT_2020-0484-MOZ,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2020,2020-10-01,2020-10-31,31,22.0,145000.0,43.71792602539063,167.4371792602539,moderate,test,EM-DAT Public Table,ok,0.0404795594513416,34.88397216796875,1.144645701582949,9.46104011217187,274.71496837990776,23.0,4.539331210090119,24.576522872977993,2.8803171471963678,0.5494299367598156,0.17971333013846283,0.7095743334823972
southern_africa_limpopo_zambezi__EMDAT_2020-0604-ZMB,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2020,2020-12-22,2020-12-26,5,3.0,4272.0,152.95989990234375,8.801598999023438,moderate,test,EM-DAT Public Table,ok,0.3354383707046509,29.21734619140625,0.9034199521267681,8.546537483506247,216.82078851042434,65.0,3.7952545188190614,27.402422765674675,5.702111598928285,0.43364157702084866,0.1861839470782488,0.705183389539608
southern_africa_limpopo_zambezi__EMDAT_2021-0075-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2021,2021-02-01,2021-02-15,15,31.0,400.0,227.97671508789065,33.6797671508789,moderate,test,EM-DAT Public Table,ok,0.3275527656078338,28.85498046875,0.8718811116284717,12.061127647272807,209.2514667908332,105.0,3.599877255469923,24.375911201901395,2.60889372661334,0.4185029335816664,0.17487421982550025,0.9575388244863868
southern_africa_limpopo_zambezi__EMDAT_2021-0083-MOZ,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2021,2021-02-12,2021-02-17,6,,11410.0,156.81556701660156,12.978155670166016,moderate,test,EM-DAT Public Table,ok,0.3266991078853607,28.85498046875,0.7103243240178855,7.362742429625184,170.4778377642925,88.0,4.1093075887064145,24.312884785432693,2.091837768614204,0.340955675528585,0.15353444819107454,0.8058225964175669
southern_africa_limpopo_zambezi__EMDAT_2022-0009-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2022,2022-01-08,2022-01-09,2,10.0,,114.65306091308594,11.14653060913086,moderate,test,EM-DAT Public Table,ok,0.2985756695270538,29.29949951171875,0.7228180885238478,9.157112051397045,173.47634124572346,10.0,3.0011685706353304,22.673242399550833,3.648503563389835,0.34695268249144695,0.18782442999555002,0.7514132296955898
southern_africa_limpopo_zambezi__EMDAT_2022-0043-ZMB,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2022,2022-01-11,2022-02-02,23,3.0,21582.0,256.5843200683594,27.1478432006836,moderate,test,EM-DAT Public Table,ok,0.2889463007450104,28.970855712890625,0.791836326577572,6.906716530849178,190.04071837861727,70.0,3.056035883094239,32.85910916072616,3.879090764617712,0.38008143675723455,0.24072341050297943,0.9938106831380709
southern_africa_limpopo_zambezi__EMDAT_2022-0043-ZWE,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2022,2022-01-13,2022-01-21,9,,,166.61502075195312,1.6661502075195314,low,test,EM-DAT Public Table,ok,0.3018388152122497,28.231658935546875,0.7531286036857632,5.3645237729421575,180.75086488458317,25.0,3.9612204290805804,23.471398648044875,4.595512475943174,0.36150172976916634,0.16700855467297177,0.8757583946986918
southern_africa_limpopo_zambezi__EMDAT_2022-0035-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2022,2022-01-15,2022-01-16,2,1.0,100.0,109.39837646484376,2.1939837646484377,moderate,test,EM-DAT Public Table,ok,0.2848916053771972,28.195098876953125,0.7667214441435639,7.013445918331036,184.01314659445535,14.0,4.121323687065718,23.085233322509776,3.322306054825007,0.3680262931889107,0.11296285851906719,0.9001899811353383
southern_africa_limpopo_zambezi__EMDAT_2022-0077-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2022,2022-02-04,2022-02-05,2,3.0,138.0,96.4391860961914,4.102391860961914,moderate,test,EM-DAT Public Table,ok,0.2511437237262726,28.970855712890625,0.7929477199740728,6.1834615757912,190.30745279377746,73.0,3.439196993077273,21.795721812366505,4.618421046022042,0.3806149055875549,0.13044884598624357,0.8369002650098066
southern_africa_limpopo_zambezi__EMDAT_2022-0108-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2022,2022-02-21,2022-02-22,2,4.0,187.0,82.71827697753906,5.014182769775391,moderate,test,EM-DAT Public Table,ok,0.2154121845960617,29.48553466796875,0.771164959951463,5.5281979027802,185.0795903883511,72.0,3.49133854498927,27.734472103213072,4.523041553813073,0.37015918077670223,0.08306433120445467,0.9792546029564508
southern_africa_limpopo_zambezi__EMDAT_2022-0205-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2022,2022-04-08,2022-04-18,11,544.0,142290.0,87.92597961425781,687.1692597961426,extreme,test,EM-DAT Public Table,ok,0.1465432941913604,29.0396728515625,1.87402579918663,15.857787033310593,449.7661918047912,49.0,8.38140912607636,25.432256601307774,3.604052410165038,0.8995323836095824,0.21042862528237802,0.7313806732588451
southern_africa_limpopo_zambezi__EMDAT_2022-0313-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2022,2022-05-22,2022-05-22,1,,200.0,12.472976684570312,0.3247297668457031,low,test,EM-DAT Public Table,ok,0.0346471592783927,27.656005859375,0.7039104458944107,9.334004084560485,168.93850701465857,1.0,2.952597645156678,28.165264249038856,0.8593909041246839,0.33787701402931714,0.17825778720035879,0.8614309641206496
southern_africa_limpopo_zambezi__EMDAT_2022-0356-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2022,2022-06-13,2022-06-15,3,,204.0,5.4939494132995605,0.2589394941329956,low,test,EM-DAT Public Table,ok,0.0134655619040131,26.0750732421875,0.745515754980219,9.186427660107661,178.92378119525256,39.0,3.160068311120249,26.606245800084206,3.524038100424009,0.35784756239050514,0.12339905483848927,0.8301823243234244
southern_africa_limpopo_zambezi__EMDAT_2022-0861-MOZ,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2022,2022-10-01,2023-02-28,151,88.0,78271.0,767.4117431640625,173.94511743164065,moderate,test,EM-DAT Public Table,ok,0.1937908381223678,33.758026123046875,1.395398170127002,9.42211078029432,334.89556083048046,75.0,6.636842919482861,23.323912088528438,4.8024670576811594,0.6697911216609609,0.17415062752082996,0.8831055681873802
southern_africa_limpopo_zambezi__EMDAT_2022-0843-MWI,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2022,2022-11-01,2023-01-31,92,62.0,94185.0,576.59716796875,161.9509716796875,moderate,test,EM-DAT Public Table,ok,0.2266498357057571,32.588348388671875,1.1250334199264842,16.791539020544185,270.0080207823562,104.0,5.366103386046586,26.969545751211697,3.1943440049791807,0.5400160415647124,0.2072848570878396,0.8545493733248392
southern_africa_limpopo_zambezi__EMDAT_2022-0788-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2022,2022-12-10,2022-12-12,3,17.0,56177.0,90.9665069580078,74.08666506958006,moderate,test,EM-DAT Public Table,ok,0.2229571193456649,31.8521728515625,0.9965626041596837,9.379783540723185,239.1750249983241,49.0,3.9192631107745757,32.19122681723403,3.8308180205426234,0.4783500499966482,0.12306906376651636,0.6776953187044928
southern_africa_limpopo_zambezi__EMDAT_2023-0056-ZMB,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2023,2023-01-11,2023-01-30,20,,22000.0,228.82066345214844,24.288206634521483,moderate,test,EM-DAT Public Table,ok,0.2804174721240997,30.40512084960937,0.8160559380887672,12.466932877799964,195.85342514130411,59.0,3.617935371724963,27.105193474792745,2.3394133589478256,0.3917068502826082,0.16415927616319126,0.7141770347313938
southern_africa_limpopo_zambezi__EMDAT_2023-0078-MOZ,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2023,2023-02-07,2023-02-12,6,14.0,89093.0,143.71884155273438,104.53018841552736,moderate,test,EM-DAT Public Table,ok,0.2994142472743988,28.738311767578125,0.893874774883299,8.352698727550235,214.52994597199176,40.0,4.689428655631836,28.96744850716371,3.51204842099808,0.42905989194398353,0.24982919248790708,0.6843565058344847
southern_africa_limpopo_zambezi__EMDAT_2023-0110-ZMB,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2023,2023-02-07,2023-03-09,31,,154608.0,292.943115234375,157.53743115234374,moderate,test,EM-DAT Public Table,ok,0.2712436318397522,31.04278564453125,1.1505627969634618,9.622682770491895,276.1350712712308,104.0,5.024996962683822,26.108774406712715,3.2635278210058023,0.5522701425424617,0.16178825704340877,0.9749978534879692
southern_africa_limpopo_zambezi__EMDAT_2023-0080-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2023,2023-02-08,2023-02-21,14,17.0,1000.0,198.85775756835932,19.988577575683596,moderate,test,EM-DAT Public Table,ok,0.295919269323349,31.04278564453125,0.7535971824301522,6.128320296277024,180.86332378323652,19.0,2.9664712196989282,38.359212167596375,5.421716338691256,0.36172664756647305,0.21426493597792878,0.7886631058164254
southern_africa_limpopo_zambezi__EMDAT_2023-0180-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2023,2023-03-23,2023-03-27,5,3.0,500.0,89.57683563232422,4.395768356323242,moderate,test,EM-DAT Public Table,ok,0.1964404284954071,29.21331787109375,0.7042448488940121,8.472773130498823,169.0187637345629,62.0,3.010124025173015,28.59284238543165,2.365131559208707,0.3380375274691258,0.06110619125652382,0.7212000702627538
southern_africa_limpopo_zambezi__EMDAT_2023-0619-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2023,2023-09-23,2023-09-24,2,11.0,5000.0,7.637721538543701,16.07637721538544,moderate,test,EM-DAT Public Table,ok,0.0198899004608392,32.79132080078125,0.7106393774218228,5.157845705518808,170.55345058123748,93.0,3.334739791885897,28.01839311083069,4.256327833857492,0.341106901162475,0.06684114673693559,0.7803026915088116
southern_africa_limpopo_zambezi__EMDAT_2023-0855-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2023,2023-12-24,2023-12-26,3,34.0,1800.0,116.28341674804688,36.96283416748047,moderate,test,EM-DAT Public Table,ok,0.2850083708763122,31.60150146484375,0.9104426533144405,8.325190350387242,218.50623679546572,103.0,3.6397933133164284,30.17415552709813,3.7606922851929347,0.4370124735909315,0.2361831028140457,0.8808779021182481
southern_africa_limpopo_zambezi__EMDAT_2024-0015-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2024,2024-01-12,2024-01-19,8,13.0,756.0,140.8727569580078,15.164727569580078,moderate,test,EM-DAT Public Table,ok,0.2668044567108154,29.762420654296875,0.7530033284840896,5.387955758399945,180.7207988361815,28.0,3.462260463083909,21.346377553369823,1.8453846837659298,0.361441597672363,0.16020692703749081,0.9418974978322863
southern_africa_limpopo_zambezi__EMDAT_2024-0122-MWI,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2024,2024-02-27,2024-03-07,10,6.0,14004.0,82.46761322021484,20.828676132202148,moderate,test,EM-DAT Public Table,ok,0.1431729346513748,32.982574462890625,0.8601095975553735,5.846486668509633,206.42630341328965,89.0,3.325425133762555,33.101776509306006,1.6066624673602217,0.4128526068265793,0.13438615855652214,0.6765724758865413
southern_africa_limpopo_zambezi__EMDAT_2024-0302-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2024,2024-06-01,2024-06-03,3,21.0,46620.0,2.459904193878174,67.64459904193879,moderate,test,EM-DAT Public Table,ok,0.0060291769914329,28.96868896484375,0.9108735137998228,7.675846097712368,218.60964331195748,63.0,4.3993384465611785,24.581688131083467,1.360800550060266,0.43721928662391496,0.111729134999096,0.702352312477435
southern_africa_limpopo_zambezi__EMDAT_2024-0783-ZAF,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2024,2024-10-22,2024-10-25,4,10.0,3090.0,26.50436782836914,13.35504367828369,moderate,test,EM-DAT Public Table,ok,0.0613527037203311,33.7376708984375,0.8107217296373357,4.47726901180304,194.57321511296055,71.0,3.284948815440998,23.169933153451606,2.1554122327836662,0.3891464302259211,0.19143201797245749,0.930058063428599
southern_africa_limpopo_zambezi__EMDAT_2024-0902-MWI,southern_africa_limpopo_zambezi,Southern Africa: Limpopo / Zambezi,2024,2024-11-27,2024-12-06,10,11.0,48828.0,60.5912971496582,60.43391297149658,moderate,test,EM-DAT Public Table,ok,0.1051932275295257,34.224853515625,0.8128270854595094,6.392614531973965,195.07850051028225,47.0,3.5813093687292294,27.74991604572679,2.3770037922463505,0.3901570010205645,0.21659503714031977,0.8070798670531026
west_africa_niger_benue__DFO_1793,west_africa_niger_benue,West Africa: Niger / Benue basin,2001,2001-08-18,2001-10-09,53,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.3718366421023371,18.276593274217788,329.2407941045609,59.0,6.439238394244033,26.93177454161351,1.4702724821804063,0.9877223823136827,0.204109814007434,1.0556822001081314
west_africa_niger_benue__DFO_1778,west_africa_niger_benue,West Africa: Niger / Benue basin,2001,2001-08-19,2001-10-11,54,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.2150889065274797,10.085189387186205,291.6213375665951,25.0,5.184833802997157,30.542903306082003,1.223156033557478,0.8748640126997854,0.17462144478320368,1.4186538503826476
west_africa_niger_benue__DFO_2303,west_africa_niger_benue,West Africa: Niger / Benue basin,2003,2003-08-03,2003-11-02,92,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.2442564308311124,10.663178656026124,298.621543399467,113.0,5.147996505721842,33.28012941332778,5.602569623747611,0.895864630198401,0.1798493826049083,1.0616064773245175
west_africa_niger_benue__DFO_2311,west_africa_niger_benue,West Africa: Niger / Benue basin,2003,2003-08-05,2003-10-12,69,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.0627838888096144,7.53991241787581,255.06813331430746,78.0,4.516949564285172,29.8444221577995,2.6399172384558973,0.7652043999429224,0.3066797665961658,1.0736713501704547
west_africa_niger_benue__DFO_2314,west_africa_niger_benue,West Africa: Niger / Benue basin,2003,2003-08-05,2003-10-12,69,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.4183931556012197,10.851195684211499,340.41435734429274,14.0,6.08251922501652,28.436301769839563,4.584822028499913,1.0212430720328782,0.27683187530116704,1.27118887340911
west_africa_niger_benue__DFO_2316,west_africa_niger_benue,West Africa: Niger / Benue basin,2003,2003-08-09,2003-11-05,89,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.1062593080747982,14.7141117726022,265.5022339379516,108.0,5.267481309059883,29.675058029016004,3.4453751675546327,0.7965067018138547,0.1711770321265101,1.0474641105382425
west_africa_niger_benue__DFO_2320,west_africa_niger_benue,West Africa: Niger / Benue basin,2003,2003-08-10,2003-10-19,71,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.1832555551577835,12.959421127272353,283.98133323786806,57.0,4.923847169212715,25.608919459442454,2.2585137995964395,0.8519439997136042,0.27180699162855193,1.327075156841942
west_africa_niger_benue__DFO_2345,west_africa_niger_benue,West Africa: Niger / Benue basin,2003,2003-09-05,2003-10-28,54,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.0874255289013985,8.500516307785379,260.98212693633565,56.0,4.334721262253939,28.64533369393137,3.020302165622149,0.7829463808090069,0.2583315519090989,1.2968168525230959
west_africa_niger_benue__DFO_2361,west_africa_niger_benue,West Africa: Niger / Benue basin,2003,2003-09-22,2003-10-10,19,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.2174346420049915,10.763392988698238,292.18431408119795,120.0,5.3337644728889515,31.803471976344262,3.0168301647837588,0.8765529422435939,0.21041196816545932,1.2592606629455776
west_africa_niger_benue__DFO_2576,west_africa_niger_benue,West Africa: Niger / Benue basin,2004,2004-10-07,2004-11-04,29,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.3182736024724693,12.044492617398676,316.3856645933926,117.0,5.229065346111464,29.408168575211228,1.1453673611054134,0.9491569937801779,0.2533302582190178,1.128977989830504
west_africa_niger_benue__DFO_2634,west_africa_niger_benue,West Africa: Niger / Benue basin,2005,2005-03-06,2005-03-09,4,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.2535323196405372,10.612083411096906,300.8477567137289,66.0,4.736831260249618,30.702017137057215,2.0704581999546408,0.9025432701411868,0.281162070148035,1.0364351661505153
west_africa_niger_benue__DFO_2721,west_africa_niger_benue,West Africa: Niger / Benue basin,2005,2005-08-07,2005-09-16,41,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.406816884816824,12.411966244623141,337.6360523560378,42.0,5.880264741874541,33.66082194086277,4.578944952619964,1.0129081570681133,0.24169694237136344,1.0039000171418386
west_africa_niger_benue__DFO_2742,west_africa_niger_benue,West Africa: Niger / Benue basin,2005,2005-09-27,2005-10-07,11,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.2277807920502652,8.02903002670874,294.66739009206367,34.0,4.969979558991243,31.75767518907825,4.526430401401109,0.884002170276191,0.2759289598975877,1.1825425822305298
west_africa_niger_benue__DFO_2947,west_africa_niger_benue,West Africa: Niger / Benue basin,2006,2006-08-03,2006-10-11,70,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.1867564431098947,13.499524842646684,284.8215463463747,92.0,5.411712192734041,32.225561720621506,3.851908614067206,0.8544646390391242,0.27567428667241567,1.1408160671597634
